# Time	Temperature [K]	Pressure [Pa]
0.0594382	2134.99	1.36789e+06
0.0594382	2135.83	1.36789e+06
0.0594382	2136.25	1.36789e+06
0.0594382	2137.09	1.36789e+06
0.0594382	2137.51	1.36789e+06
0.0594382	2138.34	1.36789e+06
0.0594382	2138.76	1.36789e+06
0.0594382	2139.59	1.36789e+06
0.0594382	2140.01	1.36789e+06
0.0594383	2140.84	1.36789e+06
0.0594383	2141.26	1.36789e+06
0.0594383	2142.09	1.36789e+06
0.0594383	2142.5	1.36789e+06
0.0594383	2143.33	1.36789e+06
0.0594383	2143.74	1.36789e+06
0.0594383	2144.56	1.36789e+06
0.0594383	2144.97	1.36789e+06
0.0594383	2145.79	1.36789e+06
0.0594383	2146.2	1.36789e+06
0.0594383	2147.02	1.36789e+06
0.0594383	2147.43	1.36789e+06
0.0594383	2148.24	1.36789e+06
0.0594383	2148.65	1.36789e+06
0.0594383	2149.46	1.36789e+06
0.0594383	2149.86	1.36789e+06
0.0594383	2150.67	1.36789e+06
0.0594383	2151.07	1.36789e+06
0.0594383	2151.87	1.36789e+06
0.0594383	2152.27	1.36789e+06
0.0594383	2153.07	1.36789e+06
0.0594383	2153.47	1.36789e+06
0.0594383	2154.26	1.36789e+06
0.0594383	2154.66	1.36789e+06
0.0594383	2155.45	1.36789e+06
0.0594383	2155.84	1.36789e+06
0.0594383	2156.63	1.36789e+06
0.0594383	2157.02	1.36789e+06
0.0594383	2157.8	1.36789e+06
0.0594383	2158.19	1.36789e+06
0.0594383	2158.97	1.36789e+06
0.0594383	2159.35	1.36789e+06
0.0594383	2160.12	1.36789e+06
0.0594383	2160.51	1.36789e+06
0.0594383	2161.28	1.36789e+06
0.0594383	2161.66	1.36789e+06
0.0594383	2162.42	1.36789e+06
0.0594383	2162.8	1.36789e+06
0.0594383	2163.55	1.36789e+06
0.0594383	2163.93	1.36789e+06
0.0594383	2164.68	1.36789e+06
0.0594383	2165.06	1.36789e+06
0.0594383	2165.8	1.36789e+06
0.0594383	2166.17	1.36789e+06
0.0594383	2166.91	1.36789e+06
0.0594384	2167.28	1.36789e+06
0.0594384	2168.02	1.36789e+06
0.0594384	2168.38	1.36789e+06
0.0594384	2169.11	1.36789e+06
0.0594384	2169.48	1.36789e+06
0.0594384	2170.2	1.36789e+06
0.0594384	2170.56	1.36789e+06
0.0594384	2171.28	1.36789e+06
0.0594384	2171.64	1.36789e+06
0.0594384	2172.35	1.36789e+06
0.0594384	2172.7	1.36789e+06
0.0594384	2173.41	1.36789e+06
0.0594384	2173.76	1.36789e+06
0.0594384	2174.46	1.36789e+06
0.0594384	2174.81	1.36789e+06
0.0594384	2175.5	1.36789e+06
0.0594384	2175.85	1.36789e+06
0.0594384	2176.54	1.36789e+06
0.0594384	2176.88	1.36789e+06
0.0594384	2177.56	1.36789e+06
0.0594384	2177.9	1.36789e+06
0.0594384	2178.58	1.36789e+06
0.0594384	2178.92	1.36789e+06
0.0594384	2179.59	1.36789e+06
0.0594384	2179.92	1.36789e+06
0.0594384	2180.58	1.36789e+06
0.0594384	2180.91	1.36789e+06
0.0594384	2181.57	1.36789e+06
0.0594384	2181.9	1.36789e+06
0.0594384	2182.55	1.36789e+06
0.0594384	2182.88	1.36789e+06
0.0594384	2183.52	1.36789e+06
0.0594384	2183.85	1.36789e+06
0.0594384	2184.49	1.36789e+06
0.0594384	2184.81	1.36789e+06
0.0594384	2185.44	1.36789e+06
0.0594384	2185.76	1.36789e+06
0.0594384	2186.38	1.36789e+06
0.0594384	2186.7	1.36789e+06
0.0594384	2187.32	1.36789e+06
0.0594384	2187.63	1.36789e+06
0.0594384	2188.25	1.36789e+06
0.0594384	2188.56	1.36789e+06
0.0594384	2189.17	1.36789e+06
0.0594384	2189.47	1.36789e+06
0.0594385	2190.08	1.36789e+06
0.0594385	2190.38	1.36789e+06
0.0594385	2190.98	1.36789e+06
0.0594385	2191.28	1.36789e+06
0.0594385	2191.88	1.36789e+06
0.0594385	2192.17	1.36789e+06
0.0594385	2192.76	1.36789e+06
0.0594385	2193.06	1.36789e+06
0.0594385	2193.64	1.36789e+06
0.0594385	2193.93	1.36789e+06
0.0594385	2194.51	1.36789e+06
0.0594385	2194.8	1.36789e+06
0.0594385	2195.38	1.36789e+06
0.0594385	2195.66	1.36789e+06
0.0594385	2196.23	1.36789e+06
0.0594385	2196.52	1.36789e+06
0.0594385	2197.08	1.36789e+06
0.0594385	2197.37	1.36789e+06
0.0594385	2197.93	1.36789e+06
0.0594385	2198.21	1.36789e+06
0.0594385	2198.76	1.36789e+06
0.0594385	2199.04	1.36789e+06
0.0594385	2199.59	1.36789e+06
0.0594385	2199.87	1.36789e+06
0.0594385	2200.42	1.36789e+06
0.0594385	2200.69	1.36789e+06
0.0594385	2201.23	1.36789e+06
0.0594385	2202.32	1.36789e+06
0.0594385	2202.85	1.36789e+06
0.0594385	2203.92	1.36789e+06
0.0594385	2204.45	1.36789e+06
0.0594385	2205.5	1.36789e+06
0.0594385	2206.02	1.36789e+06
0.0594385	2207.06	1.36789e+06
0.0594385	2207.58	1.36789e+06
0.0594385	2208.61	1.36789e+06
0.0594386	2209.12	1.36789e+06
0.0594386	2210.14	1.36789e+06
0.0594386	2210.64	1.36789e+06
0.0594386	2211.65	1.36789e+06
0.0594386	2212.15	1.36789e+06
0.0594386	2213.15	1.36789e+06
0.0594386	2213.65	1.36789e+06
0.0594386	2214.64	1.36789e+06
0.0594386	2215.13	1.36789e+06
0.0594386	2216.12	1.36789e+06
0.0594386	2216.61	1.36789e+06
0.0594386	2217.58	1.36789e+06
0.0594386	2218.07	1.36789e+06
0.0594386	2219.04	1.36789e+06
0.0594386	2219.53	1.36789e+06
0.0594386	2220.49	1.36789e+06
0.0594386	2220.98	1.36789e+06
0.0594386	2221.94	1.36789e+06
0.0594386	2222.42	1.36789e+06
0.0594386	2223.38	1.36789e+06
0.0594386	2223.85	1.36789e+06
0.0594386	2224.81	1.36789e+06
0.0594386	2225.28	1.36789e+06
0.0594387	2226.24	1.36789e+06
0.0594387	2226.71	1.36789e+06
0.0594387	2227.66	1.36789e+06
0.0594387	2229.55	1.36789e+06
0.0594387	2230.49	1.36789e+06
0.0594387	2232.38	1.36789e+06
0.0594387	2233.32	1.36789e+06
0.0594387	2235.19	1.36789e+06
0.0594387	2236.13	1.36789e+06
0.0594387	2238	1.36789e+06
0.0594387	2238.93	1.36789e+06
0.0594387	2240.79	1.36789e+06
0.0594388	2241.72	1.36789e+06
0.0594388	2243.58	1.36789e+06
0.0594388	2244.5	1.36789e+06
0.0594388	2246.35	1.36789e+06
0.0594388	2247.28	1.36789e+06
0.0594388	2249.12	1.36789e+06
0.0594388	2250.04	1.36789e+06
0.0594388	2251.87	1.36789e+06
0.0594388	2252.79	1.36789e+06
0.0594388	2254.62	1.36789e+06
0.0594388	2255.53	1.36789e+06
0.0594389	2257.35	1.36789e+06
0.0594389	2258.26	1.36789e+06
0.0594389	2260.07	1.36789e+06
0.0594389	2260.97	1.36789e+06
0.0594389	2262.78	1.36789e+06
0.0594389	2263.68	1.36789e+06
0.0594389	2265.47	1.36789e+06
0.0594389	2266.36	1.36789e+06
0.0594389	2268.15	1.36789e+06
0.0594389	2269.04	1.36789e+06
0.0594389	2270.81	1.36789e+06
0.0594389	2271.69	1.36789e+06
0.059439	2273.46	1.36789e+06
0.059439	2274.33	1.36789e+06
0.059439	2276.09	1.36789e+06
0.059439	2276.96	1.36789e+06
0.059439	2278.7	1.36789e+06
0.059439	2279.57	1.36789e+06
0.059439	2281.3	1.36789e+06
0.059439	2282.21	1.36789e+06
0.059439	2284.05	1.36789e+06
0.059439	2284.96	1.36789e+06
0.059439	2286.41	1.36789e+06
0.0594391	2289.3	1.36789e+06
0.0594391	2290.73	1.36789e+06
0.0594391	2293.59	1.36789e+06
0.0594391	2295	1.36789e+06
0.0594391	2297.82	1.36789e+06
0.0594391	2299.22	1.36789e+06
0.0594392	2302	1.36789e+06
0.0594392	2303.38	1.36789e+06
0.0594392	2306.12	1.36789e+06
0.0594392	2307.48	1.36789e+06
0.0594392	2310.19	1.36789e+06
0.0594392	2311.53	1.36789e+06
0.0594392	2314.2	1.36789e+06
0.0594393	2315.52	1.36789e+06
0.0594393	2318.15	1.36789e+06
0.0594393	2319.46	1.36789e+06
0.0594393	2322.05	1.36789e+06
0.0594393	2323.34	1.36789e+06
0.0594393	2325.9	1.36789e+06
0.0594393	2327.16	1.36789e+06
0.0594394	2329.68	1.36789e+06
0.0594394	2330.93	1.36789e+06
0.0594394	2333.42	1.36789e+06
0.0594394	2334.65	1.36789e+06
0.0594394	2337.1	1.36789e+06
0.0594394	2338.31	1.36789e+06
0.0594395	2340.72	1.36789e+06
0.0594395	2341.92	1.36789e+06
0.0594395	2344.29	1.36789e+06
0.0594395	2345.47	1.36789e+06
0.0594395	2347.81	1.36789e+06
0.0594395	2348.97	1.36789e+06
0.0594396	2351.28	1.36789e+06
0.0594396	2352.42	1.36789e+06
0.0594396	2354.69	1.36789e+06
0.0594396	2355.82	1.36789e+06
0.0594396	2358.06	1.36789e+06
0.0594396	2359.17	1.36789e+06
0.0594396	2361.37	1.36789e+06
0.0594397	2362.46	1.36789e+06
0.0594397	2364.63	1.36789e+06
0.0594397	2365.71	1.36789e+06
0.0594397	2367.85	1.36789e+06
0.0594397	2368.91	1.36789e+06
0.0594397	2371.01	1.36789e+06
0.0594397	2372.12	1.36789e+06
0.0594398	2374.32	1.36789e+06
0.0594398	2375.42	1.36789e+06
0.0594398	2377.58	1.36789e+06
0.0594398	2378.66	1.36789e+06
0.0594398	2380.79	1.36789e+06
0.0594398	2381.84	1.36789e+06
0.0594399	2383.51	1.36789e+06
0.0594399	2384.62	1.36789e+06
0.0594399	2386.82	1.36789e+06
0.0594399	2387.92	1.36789e+06
0.0594399	2390.08	1.36789e+06
0.0594399	2391.15	1.36789e+06
0.05944	2393.28	1.36789e+06
0.05944	2394.34	1.36789e+06
0.05944	2396.01	1.36789e+06
0.05944	2397.12	1.36789e+06
0.05944	2399.32	1.36789e+06
0.05944	2400.41	1.36789e+06
0.0594401	2402.57	1.36789e+06
0.0594401	2403.65	1.36789e+06
0.0594401	2405.77	1.36789e+06
0.0594401	2406.82	1.36789e+06
0.0594401	2408.49	1.36789e+06
0.0594401	2409.6	1.36789e+06
0.0594402	2411.8	1.36789e+06
0.0594402	2412.89	1.36789e+06
0.0594402	2415.05	1.36789e+06
0.0594402	2416.12	1.36789e+06
0.0594402	2418.23	1.36789e+06
0.0594403	2419.28	1.36789e+06
0.0594403	2420.95	1.36789e+06
0.0594403	2422.05	1.36789e+06
0.0594403	2424.24	1.36789e+06
0.0594403	2425.33	1.36789e+06
0.0594404	2427.48	1.36789e+06
0.0594404	2428.54	1.36789e+06
0.0594404	2430.64	1.36789e+06
0.0594404	2431.68	1.36789e+06
0.0594404	2433.34	1.36789e+06
0.0594405	2434.44	1.36789e+06
0.0594405	2436.61	1.36789e+06
0.0594405	2437.68	1.36789e+06
0.0594405	2439.81	1.36789e+06
0.0594405	2440.86	1.36789e+06
0.0594406	2442.94	1.36789e+06
0.0594406	2443.97	1.36789e+06
0.0594406	2445.6	1.36789e+06
0.0594406	2446.69	1.36789e+06
0.0594407	2448.83	1.36789e+06
0.0594407	2449.88	1.36789e+06
0.0594407	2451.98	1.36789e+06
0.0594407	2453.01	1.36789e+06
0.0594408	2455.05	1.36789e+06
0.0594408	2456.07	1.36789e+06
0.0594408	2457.66	1.36789e+06
0.0594408	2458.72	1.36789e+06
0.0594409	2460.81	1.36789e+06
0.0594409	2461.84	1.36789e+06
0.0594409	2463.88	1.36789e+06
0.0594409	2464.89	1.36789e+06
0.059441	2466.88	1.36789e+06
0.059441	2467.87	1.36789e+06
0.059441	2469.81	1.36789e+06
0.059441	2470.83	1.36789e+06
0.0594411	2472.85	1.36789e+06
0.0594411	2473.85	1.36789e+06
0.0594411	2475.82	1.36789e+06
0.0594411	2476.79	1.36789e+06
0.0594412	2478.71	1.36789e+06
0.0594412	2479.66	1.36789e+06
0.0594412	2481.54	1.36789e+06
0.0594412	2482.52	1.36789e+06
0.0594413	2484.46	1.36789e+06
0.0594413	2485.41	1.36789e+06
0.0594413	2487.3	1.36789e+06
0.0594414	2488.23	1.36789e+06
0.0594414	2490.08	1.36789e+06
0.0594414	2490.99	1.36789e+06
0.0594415	2492.79	1.36789e+06
0.0594415	2493.68	1.36789e+06
0.0594415	2495.08	1.36789e+06
0.0594415	2496.01	1.36789e+06
0.0594416	2497.84	1.36789e+06
0.0594416	2498.74	1.36789e+06
0.0594416	2500.52	1.36789e+06
0.0594417	2501.41	1.36789e+06
0.0594417	2503.15	1.36789e+06
0.0594417	2504.01	1.36789e+06
0.0594418	2505.71	1.36789e+06
0.0594418	2506.55	1.36789e+06
0.0594418	2507.87	1.36789e+06
0.0594418	2508.75	1.36789e+06
0.0594419	2510.47	1.36789e+06
0.0594419	2511.32	1.36789e+06
0.0594419	2513	1.36789e+06
0.059442	2513.83	1.36789e+06
0.059442	2515.47	1.36789e+06
0.059442	2516.28	1.36789e+06
0.0594421	2517.89	1.36789e+06
0.0594421	2518.68	1.36789e+06
0.0594421	2519.93	1.36789e+06
0.0594421	2520.75	1.36789e+06
0.0594422	2522.37	1.36789e+06
0.0594422	2523.17	1.36789e+06
0.0594423	2524.76	1.36789e+06
0.0594423	2525.54	1.36789e+06
0.0594423	2527.09	1.36789e+06
0.0594423	2527.85	1.36789e+06
0.0594424	2529.36	1.36789e+06
0.0594424	2530.11	1.36789e+06
0.0594425	2531.29	1.36789e+06
0.0594425	2532.06	1.36789e+06
0.0594425	2533.6	1.36789e+06
0.0594425	2534.36	1.36789e+06
0.0594426	2535.85	1.36789e+06
0.0594426	2536.59	1.36789e+06
0.0594427	2538.05	1.36789e+06
0.0594427	2538.78	1.36789e+06
0.0594427	2540.2	1.36789e+06
0.0594428	2540.91	1.36789e+06
0.0594428	2542.02	1.36789e+06
0.0594428	2542.76	1.36789e+06
0.0594429	2544.21	1.36789e+06
0.0594429	2544.93	1.36789e+06
0.059443	2546.35	1.36789e+06
0.059443	2547.05	1.36789e+06
0.059443	2548.43	1.36789e+06
0.0594431	2549.12	1.36789e+06
0.0594431	2550.47	1.36789e+06
0.0594431	2551.17	1.36789e+06
0.0594432	2552.56	1.36789e+06
0.0594432	2553.25	1.36789e+06
0.0594433	2554.61	1.36789e+06
0.0594433	2555.28	1.36789e+06
0.0594434	2556.6	1.36789e+06
0.0594434	2557.26	1.36789e+06
0.0594434	2558.55	1.36789e+06
0.0594435	2559.22	1.36789e+06
0.0594435	2560.56	1.36789e+06
0.0594436	2561.22	1.36789e+06
0.0594436	2562.52	1.36789e+06
0.0594436	2563.16	1.36789e+06
0.0594437	2564.43	1.36789e+06
0.0594437	2565.06	1.36789e+06
0.0594438	2566.04	1.36789e+06
0.0594438	2566.69	1.36789e+06
0.0594439	2567.98	1.36789e+06
0.0594439	2568.61	1.36789e+06
0.059444	2569.87	1.36789e+06
0.059444	2570.48	1.36789e+06
0.059444	2571.71	1.36789e+06
0.0594441	2572.31	1.36789e+06
0.0594441	2573.26	1.36789e+06
0.0594442	2573.88	1.36789e+06
0.0594442	2575.12	1.36789e+06
0.0594443	2575.73	1.36789e+06
0.0594443	2576.93	1.36789e+06
0.0594444	2577.53	1.36789e+06
0.0594444	2578.7	1.36789e+06
0.0594444	2579.28	1.36789e+06
0.0594445	2580.2	1.36789e+06
0.0594445	2580.8	1.36789e+06
0.0594446	2581.99	1.36789e+06
0.0594446	2582.58	1.36789e+06
0.0594447	2583.74	1.36789e+06
0.0594447	2584.31	1.36789e+06
0.0594448	2585.44	1.36789e+06
0.0594448	2585.99	1.36789e+06
0.0594449	2586.87	1.36789e+06
0.0594449	2587.45	1.36789e+06
0.059445	2588.6	1.36789e+06
0.059445	2589.16	1.36789e+06
0.0594451	2590.28	1.36789e+06
0.0594452	2590.83	1.36789e+06
0.0594452	2591.92	1.36789e+06
0.0594453	2592.45	1.36789e+06
0.0594453	2593.3	1.36789e+06
0.0594454	2593.86	1.36789e+06
0.0594454	2594.96	1.36789e+06
0.0594455	2595.5	1.36789e+06
0.0594456	2596.58	1.36789e+06
0.0594456	2597.1	1.36789e+06
0.0594457	2598.15	1.36789e+06
0.0594457	2598.66	1.36789e+06
0.0594458	2599.48	1.36789e+06
0.0594458	2600.01	1.36789e+06
0.0594459	2601.07	1.36789e+06
0.0594459	2601.6	1.36789e+06
0.059446	2602.63	1.36789e+06
0.0594461	2603.14	1.36789e+06
0.0594462	2604.14	1.36789e+06
0.0594462	2604.63	1.36789e+06
0.0594463	2605.41	1.36789e+06
0.0594463	2605.93	1.36789e+06
0.0594464	2606.95	1.36789e+06
0.0594464	2607.45	1.36789e+06
0.0594465	2608.44	1.36789e+06
0.0594466	2608.93	1.36789e+06
0.0594467	2609.89	1.36789e+06
0.0594467	2610.36	1.36789e+06
0.0594468	2611.11	1.36789e+06
0.0594468	2611.61	1.36789e+06
0.0594469	2612.58	1.36789e+06
0.059447	2613.06	1.36789e+06
0.0594471	2614.01	1.36789e+06
0.0594471	2614.48	1.36789e+06
0.0594472	2615.4	1.36789e+06
0.0594473	2615.85	1.36789e+06
0.0594473	2616.57	1.36789e+06
0.0594475	2617.97	1.36789e+06
0.0594476	2618.66	1.36789e+06
0.0594477	2620	1.36789e+06
0.0594478	2620.65	1.36789e+06
0.0594479	2621.93	1.36789e+06
0.059448	2622.56	1.36789e+06
0.0594482	2623.78	1.36789e+06
0.0594482	2624.38	1.36789e+06
0.0594484	2625.56	1.36789e+06
0.0594485	2626.13	1.36789e+06
0.0594486	2627.25	1.36789e+06
0.0594487	2627.8	1.36789e+06
0.0594489	2628.88	1.36789e+06
0.0594489	2629.4	1.36789e+06
0.0594491	2630.44	1.36789e+06
0.0594492	2630.94	1.36789e+06
0.0594493	2631.93	1.36789e+06
0.0594494	2632.42	1.36789e+06
0.0594495	2633.37	1.36789e+06
0.0594496	2633.83	1.36789e+06
0.0594498	2634.74	1.36789e+06
0.0594499	2635.19	1.36789e+06
0.05945	2636.07	1.36789e+06
0.0594501	2636.5	1.36789e+06
0.0594502	2637.34	1.36789e+06
0.0594503	2637.75	1.36789e+06
0.0594505	2638.56	1.36789e+06
0.0594505	2638.96	1.36789e+06
0.0594507	2639.73	1.36789e+06
0.0594508	2640.12	1.36789e+06
0.0594509	2640.87	1.36789e+06
0.059451	2641.23	1.36789e+06
0.0594511	2641.95	1.36789e+06
0.0594512	2642.31	1.36789e+06
0.0594514	2643	1.36789e+06
0.0594515	2643.34	1.36789e+06
0.0594516	2644.01	1.36789e+06
0.0594517	2644.36	1.36789e+06
0.0594519	2645.04	1.36789e+06
0.0594519	2645.37	1.36789e+06
0.0594521	2646.03	1.36789e+06
0.0594522	2646.35	1.36789e+06
0.0594523	2646.85	1.36789e+06
0.0594526	2647.83	1.36789e+06
0.0594527	2648.3	1.36789e+06
0.0594529	2649.21	1.36789e+06
0.0594531	2649.66	1.36789e+06
0.0594533	2650.52	1.36789e+06
0.0594535	2650.94	1.36789e+06
0.0594537	2651.75	1.36789e+06
0.0594538	2652.15	1.36789e+06
0.0594541	2652.91	1.36789e+06
0.0594542	2653.28	1.36789e+06
0.0594545	2654	1.36789e+06
0.0594546	2654.35	1.36789e+06
0.0594549	2655.03	1.36789e+06
0.059455	2655.36	1.36789e+06
0.0594553	2656.01	1.36789e+06
0.0594554	2656.32	1.36789e+06
0.0594556	2656.93	1.36789e+06
0.0594558	2657.22	1.36789e+06
0.059456	2657.79	1.36789e+06
0.0594565	2658.88	1.36789e+06
0.0594568	2659.39	1.36789e+06
0.0594573	2660.36	1.36789e+06
0.0594576	2660.81	1.36789e+06
0.0594581	2661.68	1.36789e+06
0.0594583	2662.09	1.36789e+06
0.0594589	2662.87	1.36789e+06
0.0594591	2663.24	1.36789e+06
0.0594596	2663.93	1.36789e+06
0.0594599	2664.26	1.36789e+06
0.0594604	2664.89	1.36789e+06
0.0594606	2665.19	1.36789e+06
0.0594612	2665.75	1.36789e+06
0.0594614	2666.02	1.36789e+06
0.0594619	2666.52	1.36789e+06
0.0594629	2667.43	1.36789e+06
0.0594635	2667.85	1.36789e+06
0.0594645	2668.58	1.36789e+06
0.059465	2668.92	1.36789e+06
0.059466	2669.52	1.36789e+06
0.0594665	2669.79	1.36789e+06
0.0594675	2670.28	1.36789e+06
0.0594696	2671.07	1.36789e+06
0.0594706	2671.39	1.36789e+06
0.0594726	2671.92	1.36789e+06
0.0594737	2672.13	1.36789e+06
0.0594757	2672.47	1.36789e+06
0.0594796	2672.91	1.36789e+06
0.0594827	2673.11	1.36789e+06
0.0594882	2673.28	1.36789e+06
0.0594909	2673.31	1.36789e+06
0.0594963	2673.32	1.36789e+06
0.0595068	2673.21	1.36789e+06
0.059512	2673.14	1.36789e+06
0.0595224	2672.98	1.36789e+06
0.0595276	2672.89	1.36789e+06
0.0595379	2672.73	1.36789e+06
0.059558	2672.4	1.36789e+06
0.059568	2672.24	1.36789e+06
0.0595876	2671.93	1.36789e+06
0.0595975	2671.78	1.36789e+06
0.0596166	2671.49	1.36789e+06
0.0596262	2671.34	1.36789e+06
0.0596449	2671.06	1.36789e+06
0.0596543	2670.92	1.36789e+06
0.0596724	2670.66	1.36789e+06
0.0596815	2670.53	1.36789e+06
0.0596992	2670.28	1.36789e+06
0.0597081	2670.15	1.36789e+06
0.0597253	2669.92	1.36789e+06
0.0597338	2669.8	1.36789e+06
0.0597505	2669.58	1.36789e+06
0.0597817	2669.17	1.36789e+06
0.0597973	2668.97	1.36789e+06
0.0598262	2668.61	1.36789e+06
0.0598407	2668.44	1.36789e+06
0.0598673	2668.13	1.36789e+06
0.0598805	2667.97	1.36789e+06
0.0599044	2667.7	1.36789e+06
0.0599164	2667.57	1.36789e+06
0.0599373	2667.35	1.36789e+06
0.0599686	2667.02	1.36789e+06
0.0599843	2666.86	1.36789e+06
0.06	2666.7	1.36789e+06
0.0600313	2666.4	1.36789e+06
0.060047	2666.25	1.36789e+06
0.0600783	2665.97	1.36789e+06
0.060094	2665.83	1.36789e+06
0.0601252	2665.56	1.36789e+06
0.0601408	2665.44	1.36789e+06
0.060172	2665.19	1.36789e+06
0.0601876	2665.07	1.36789e+06
0.0602188	2664.83	1.36789e+06
0.0602811	2664.39	1.36789e+06
0.0603122	2664.19	1.36789e+06
0.0603743	2663.81	1.36789e+06
0.0604054	2663.63	1.36789e+06
0.0604673	2663.3	1.36789e+06
0.0604982	2663.14	1.36789e+06
0.0605599	2662.86	1.36789e+06
0.0605908	2662.72	1.36789e+06
0.0606523	2662.47	1.36789e+06
0.060683	2662.36	1.36789e+06
0.0607443	2662.14	1.36789e+06
0.060775	2662.04	1.36789e+06
0.0608361	2661.85	1.36789e+06
0.0608666	2661.77	1.36789e+06
0.0609275	2661.6	1.36789e+06
0.0610272	2661.37	1.36789e+06
0.0610771	2661.27	1.36789e+06
0.0611762	2661.09	1.36789e+06
0.0612258	2661	1.36789e+06
0.0613244	2660.86	1.36789e+06
0.0613737	2660.8	1.36789e+06
0.0614717	2660.69	1.36789e+06
0.0615207	2660.64	1.36789e+06
0.0616182	2660.55	1.36789e+06
0.0617179	2660.47	1.36789e+06
0.0618177	2660.41	1.36789e+06
0.0619175	2660.35	1.36789e+06
0.0620173	2660.3	1.36789e+06
0.0621171	2660.26	1.36789e+06
0.0622169	2660.23	1.36789e+06
0.0623166	2660.2	1.36789e+06
0.0624164	2660.17	1.36789e+06
0.0625162	2660.15	1.36789e+06
0.062616	2660.14	1.36789e+06
0.0627158	2660.12	1.36789e+06
0.0628156	2660.11	1.36789e+06
0.0629154	2660.1	1.36789e+06
0.0630151	2660.09	1.36789e+06
0.0631149	2660.08	1.36789e+06
0.0632147	2660.07	1.36789e+06
0.0633145	2660.07	1.36789e+06
0.0634143	2660.06	1.36789e+06
0.0635141	2660.06	1.36789e+06
0.0636138	2660.06	1.36789e+06
0.0637136	2660.05	1.36789e+06
0.0638134	2660.05	1.36789e+06
0.0639132	2660.05	1.36789e+06
0.064013	2660.05	1.36789e+06
0.0641128	2660.05	1.36789e+06
0.0642125	2660.04	1.36789e+06
0.0643123	2660.04	1.36789e+06
0.0644121	2660.04	1.36789e+06
0.0645119	2660.04	1.36789e+06
0.0646117	2660.04	1.36789e+06
0.0647115	2660.04	1.36789e+06
0.0648112	2660.04	1.36789e+06
0.064911	2660.04	1.36789e+06
0.0650108	2660.04	1.36789e+06
0.0651106	2660.04	1.36789e+06
0.0652104	2660.04	1.36789e+06
0.0653102	2660.04	1.36789e+06
0.0654099	2660.04	1.36789e+06
0.0655097	2660.04	1.36789e+06
0.0656095	2660.04	1.36789e+06
0.0657093	2660.04	1.36789e+06
0.0658091	2660.04	1.36789e+06
0.0659089	2660.04	1.36789e+06
0.0660086	2660.04	1.36789e+06
0.0661084	2660.04	1.36789e+06
0.0662082	2660.04	1.36789e+06
0.066308	2660.04	1.36789e+06
0.0664078	2660.04	1.36789e+06
0.0665076	2660.04	1.36789e+06
0.0666074	2660.04	1.36789e+06
0.0667071	2660.04	1.36789e+06
0.0668069	2660.04	1.36789e+06
0.0669067	2660.04	1.36789e+06
0.0670065	2660.04	1.36789e+06
0.0671063	2660.04	1.36789e+06
0.0672061	2660.04	1.36789e+06
0.0673058	2660.04	1.36789e+06
0.0674056	2660.04	1.36789e+06
0.0675054	2660.04	1.36789e+06
0.0676052	2660.04	1.36789e+06
0.067705	2660.04	1.36789e+06
0.0678048	2660.04	1.36789e+06
0.0679045	2660.04	1.36789e+06
0.0680043	2660.04	1.36789e+06
0.0681041	2660.04	1.36789e+06
0.0682039	2660.04	1.36789e+06
0.0683037	2660.04	1.36789e+06
0.0684035	2660.04	1.36789e+06
0.0685032	2660.04	1.36789e+06
0.068603	2660.04	1.36789e+06
0.0687028	2660.04	1.36789e+06
0.0688026	2660.04	1.36789e+06
0.0689024	2660.04	1.36789e+06
0.0690022	2660.04	1.36789e+06
0.0691019	2660.04	1.36789e+06
0.0692017	2660.04	1.36789e+06
0.0693015	2660.04	1.36789e+06
0.0694013	2660.04	1.36789e+06
0.0695011	2660.04	1.36789e+06
0.0696009	2660.04	1.36789e+06
0.0697006	2660.04	1.36789e+06
0.0698004	2660.04	1.36789e+06
0.0699002	2660.04	1.36789e+06
0.07	2660.04	1.36789e+06
